#{"t_start": 1738749049.8012466, "env_id": "None"}
r,l,t
1626.549991,7,35713.421724
1607.462187,7,35713.577554
1600.873955,7,35713.713795
1611.832631,7,35713.820406
1633.158656,7,35713.919944
1598.837055,7,35714.022019
1620.996541,7,35714.119259
1610.699559,7,35714.215815
1601.310787,7,35714.31037
1575.717972,7,35714.407263
1596.000764,7,35714.514861
1618.191528,7,35714.623242
1564.282246,7,35714.7687
1614.527787,7,35714.88146
1606.211471,7,35714.97506
1597.959095,7,35715.077591
1613.662727,7,35715.177062
1620.73052,7,35715.272586
1629.709289,7,35715.371113
1595.002596,7,35715.488775
1600.224873,7,35715.598162
1617.69016,7,35715.70567
1597.76703,7,35715.867379
1581.304497,7,35716.036176
1627.964788,7,35716.170149
1620.758827,7,35716.280706
1569.935664,7,35716.377289
1601.806793,7,35716.484908
1590.489215,7,35716.590607
1611.077922,7,35716.685006
1583.311006,7,35716.786464
1578.852924,7,35716.912375
1540.19995,7,35717.024974
1628.089931,7,35717.121577
1610.115842,7,35717.219745
1593.329,7,35717.320341
1577.473005,7,35717.428181
1619.570527,7,35717.533756
1599.560107,7,35717.641802
1634.313057,7,35717.761416
1608.749835,7,35717.870061
1617.803991,7,35717.986699
1591.606085,7,35718.116488
1591.920178,7,35718.247581
1611.11672,7,35718.369673
1631.25649,7,35718.493951
1597.678461,7,35718.6112
1624.653076,7,35718.715815
1635.964577,7,35719.183005
1635.981476,7,35719.288902
1626.661163,7,35719.406046
1597.968693,7,35719.525819
1623.700331,7,35719.644871
1569.574564,7,35719.756398
1624.595981,7,35719.861986
1601.27007,7,35719.962685
1588.550934,7,35720.082232
1595.639674,7,35720.223339
1605.869939,7,35720.381412
1618.682624,7,35720.559386
1609.722029,7,35720.693755
1596.040023,7,35720.820835
1617.517364,7,35720.9344
1594.539379,7,35721.052513
1587.871337,7,35721.172037
1631.132964,7,35721.315819
1616.024669,7,35721.477595
1604.593107,7,35721.636504
1588.690132,7,35721.759021
1580.8731,7,35721.867541
1616.896433,7,35721.973358
1582.005742,7,35722.080849
1620.837278,7,35722.18718
1602.988998,7,35722.291736
1606.726022,7,35722.399235
1608.143245,7,35722.538664
1596.286011,7,35722.653877
1593.169943,7,35722.764398
1569.085068,7,35722.887912
1624.638727,7,35723.000533
1602.284583,7,35723.102759
1580.724495,7,35723.278802
1599.22578,7,35723.4374
1607.378663,7,35723.604322
1603.712956,7,35723.723472
1630.768992,7,35723.829944
1600.293069,7,35723.929507
1616.820194,7,35724.026989
1611.147276,7,35724.128551
1585.772353,7,35724.225739
1595.359628,7,35724.323296
1588.347324,7,35724.432405
1609.136315,7,35724.537941
1590.472028,7,35724.646077
1605.907569,7,35724.760589
1604.870822,7,35724.867217
1613.128986,7,35724.971735
1629.24202,7,35725.077293
1604.770049,7,35725.182465
1609.039815,7,35725.286583
1608.685514,7,35725.393173
1594.43687,7,35725.548585
1607.559197,7,35725.660671
1590.710674,7,35725.780423
1592.188386,7,35725.892056
1619.094173,7,35726.002828
1582.570529,7,35726.126514
1595.137436,7,35726.246063
1589.789167,7,35726.405096
1602.119078,7,35726.575548
1598.34392,7,35726.743753
1604.063846,7,35726.869909
1636.490676,7,35726.998498
1607.435409,7,35727.11334
1592.788204,7,35727.514536
1606.607553,7,35727.622626
1587.378646,7,35727.735225
1628.393959,7,35727.858813
1607.287878,7,35728.004937
1594.652975,7,35728.129803
1615.821674,7,35728.23532
1612.026614,7,35728.345459
1630.977229,7,35728.466115
1618.01441,7,35728.587642
1606.584177,7,35728.706673
1590.600459,7,35728.805277
1605.642623,7,35728.907849
1622.796369,7,35729.014946
1618.82187,7,35729.122553
1599.437259,7,35729.230622
1613.015003,7,35729.330142
1615.461362,7,35729.440073
1611.80404,7,35729.550628
1602.01298,7,35729.650403
1607.470135,7,35729.747947
1599.021169,7,35729.847507
1622.421066,7,35729.956096
1601.412971,7,35730.057642
1614.0896,7,35730.19261
1597.749148,7,35730.303066
1585.149556,7,35730.429849
1629.23647,7,35730.607908
1630.503899,7,35730.765136
1601.130257,7,35730.88768
1625.762541,7,35730.993199
1563.416051,7,35731.088766
1588.532727,7,35731.208851
1610.105537,7,35731.315949
1624.208603,7,35731.703339
1603.43934,7,35731.79926
1593.887052,7,35731.897259
1595.276949,7,35731.999774
1585.673996,7,35732.117869
1626.843266,7,35732.23683
1603.526081,7,35732.361044
1576.474884,7,35732.495615
1613.570347,7,35732.630523
1596.803843,7,35732.755779
1579.43697,7,35732.881148
1621.466864,7,35733.050404
1560.915022,7,35733.176974
1622.512662,7,35733.287927
1626.501899,7,35733.395612
1615.065325,7,35733.504946
1613.578562,7,35733.61266
1612.650215,7,35733.757117
1619.74795,7,35733.91422
1591.633973,7,35734.070609
1622.650504,7,35734.211657
1629.164866,7,35734.339605
1615.480882,7,35734.449504
1608.273605,7,35734.580141
1600.134804,7,35734.703936
1591.032738,7,35734.83127
1603.925573,7,35734.935254
1601.440659,7,35735.042081
1587.512721,7,35735.149762
1594.733993,7,35735.257129
1613.733999,7,35735.362334
1620.14337,7,35735.494707
1585.244003,7,35735.611028
1627.633636,7,35735.729012
1616.232925,7,35735.837821
1582.210945,7,35735.953101
1633.58752,7,35736.062959
1591.748998,7,35736.168976
1617.426575,7,35736.275943
1614.175084,7,35736.380499
1627.137147,7,35736.510791
1574.013417,7,35736.626292
1609.278468,7,35736.74361
1596.12829,7,35736.854038
1577.591573,7,35736.953544
1603.898243,7,35737.067831
1600.564671,7,35737.173811
1627.64416,7,35737.280488
1612.548709,7,35737.386258
1606.554635,7,35737.530575
1600.108589,7,35737.714078
1599.49918,7,35737.859848
1606.697696,7,35737.974842
1619.023794,7,35738.077023
1598.59128,7,35738.188586
1612.307122,7,35738.292178
1602.677546,7,35738.391591
1590.782718,7,35738.504139
1598.234919,7,35738.622427
1617.900075,7,35738.74259
1611.933164,7,35738.9172
1597.277406,7,35739.097107
1594.703978,7,35739.256097
1618.269871,7,35739.397213
1618.546308,7,35739.5325
1622.847294,7,35739.648031
1619.260175,7,35739.75605
1565.450355,7,35739.860097
1599.725187,7,35739.959405
1632.160091,7,35740.063615
1621.888781,7,35740.17946
1621.154767,7,35740.282706
1577.225434,7,35740.418184
1616.265272,7,35740.544644
1609.460498,7,35740.655328
1613.044573,7,35740.764894
1621.219557,7,35740.878072
1610.036578,7,35740.984389
1589.728958,7,35741.095948
1624.6468,7,35741.211356
1630.651609,7,35741.331256
1575.17125,7,35741.450559
1597.114329,7,35741.582849
1588.42988,7,35741.693932
1619.996153,7,35741.800132
1616.701007,7,35741.906387
1598.627813,7,35742.018897
1599.644402,7,35742.144884
1582.355326,7,35742.268604
1600.073169,7,35742.389612
1598.733162,7,35742.515882
1581.904402,7,35742.645975
1620.455538,7,35742.768779
1608.767088,7,35742.878017
1577.597352,7,35742.982018
1594.409787,7,35743.094457
1610.227284,7,35743.210158
1611.948895,7,35743.321919
1594.335672,7,35743.461208
1627.166865,7,35743.572699
1619.216803,7,35744.242516
1620.267444,7,35744.344772
1621.565467,7,35744.456293
1612.611934,7,35744.563496
1619.894487,7,35744.692661
1596.31498,7,35744.813489
1619.05034,7,35744.924665
1595.337364,7,35745.11376
1618.723465,7,35745.272022
1608.428116,7,35745.440983
1590.508626,7,35745.603344
1595.258,7,35745.732118
1618.047124,7,35746.217118
1591.185237,7,35746.316208
1616.363921,7,35746.461012
1623.387456,7,35746.592974
1617.659497,7,35746.690504
1595.184925,7,35746.791704
1621.203432,7,35746.891629
1611.845987,7,35746.995836
1583.384971,7,35747.098246
1613.369334,7,35747.228195
1580.50982,7,35747.341576
1617.888688,7,35747.461473
1628.536525,7,35747.575819
1602.491049,7,35747.691193
1603.239809,7,35747.80468
1601.008856,7,35747.920034
1597.960977,7,35748.025995
1602.865717,7,35748.133963
1607.384014,7,35748.261396
1631.911913,7,35748.3783
1586.382336,7,35748.501049
1590.739855,7,35748.622799
1595.192986,7,35748.735879
1617.624542,7,35748.840429
1623.258831,7,35748.952309
1586.726052,7,35749.062582
1565.38431,7,35749.170245
1588.694631,7,35749.27806
1597.145843,7,35749.387209
1606.777119,7,35749.506389
1591.590875,7,35749.626558
1599.275041,7,35749.745306
1625.777056,7,35749.854369
1614.448043,7,35749.969298
1618.491772,7,35750.106589
1589.824312,7,35750.232341
1597.363773,7,35750.351925
1613.309697,7,35750.48205
1604.653086,7,35750.592528
1612.439348,7,35750.711909
1623.310675,7,35750.819679
1600.72257,7,35750.928391
1615.862752,7,35751.024162
1587.92126,7,35751.142195
1624.390023,7,35751.26981
1629.429791,7,35751.421352
1625.029848,7,35751.586352
1631.206041,7,35751.74403
1612.580569,7,35751.882038
1620.071075,7,35752.002135
1616.651607,7,35752.107084
1603.031809,7,35752.236156
1592.320599,7,35752.399333
1610.030253,7,35752.580333
1621.179726,7,35752.744504
1628.129275,7,35752.858349
1599.263187,7,35752.967596
1599.1591,7,35753.0748
1608.548304,7,35753.174884
1625.559538,7,35753.289719
1629.059968,7,35753.401493
1602.306791,7,35753.511181
1626.20456,7,35753.613748
1614.274278,7,35753.729321
1632.141349,7,35753.84459
1612.609671,7,35753.951725
1617.067866,7,35754.051053
1593.816602,7,35754.15157
1602.760086,7,35754.251826
1594.345057,7,35754.377298
1617.264099,7,35754.518262
1580.135042,7,35754.631985
1611.150218,7,35754.73962
1579.989781,7,35754.841184
1570.54121,7,35754.949534
1620.216771,7,35755.052211
1636.661765,7,35755.150998
1605.87617,7,35755.241995
1630.24071,7,35755.335086
1591.265464,7,35755.471448
1617.53125,7,35755.667783
1576.951115,7,35755.778899
1594.091154,7,35755.896264
1604.409453,7,35755.999639
1634.568924,7,35756.107541
1612.382767,7,35756.21823
1593.834344,7,35756.346468
1595.526187,7,35756.462504
1606.850812,7,35757.268939
1608.542909,7,35757.410113
1615.402266,7,35757.527277
1607.373476,7,35757.63646
1606.44323,7,35757.746169
1583.000389,7,35757.861337
1578.828663,7,35757.95732
1602.762954,7,35758.062474
1601.197582,7,35758.236579
1624.25682,7,35758.375688
1632.237226,7,35758.546598
1607.951695,7,35758.697966
1614.479873,7,35758.821897
1610.513408,7,35758.957191
1621.361743,7,35759.064051
1599.396948,7,35759.167444
1581.44383,7,35759.275136
1627.82353,7,35759.373538
1607.424285,7,35759.485891
1606.293991,7,35759.58359
1622.087804,7,35759.677908
1594.037632,7,35759.773968
1623.83878,7,35759.869057
1606.446136,7,35759.956574
1594.161169,7,35760.053863
1617.463254,7,35760.161652
1607.572588,7,35760.271678
1597.660042,7,35760.374903
1617.407714,7,35760.485574
1624.431356,7,35760.588128
1607.228555,7,35760.693956
1612.160334,7,35760.802818
1605.413769,7,35760.919896
1597.697756,7,35761.047678
1597.913718,7,35761.164075
1612.046508,7,35761.267318
1585.774423,7,35761.383687
1610.112537,7,35761.507699
1614.135722,7,35761.612279
1604.527963,7,35761.714824
1608.657881,7,35761.809305
1626.730365,7,35761.905366
1576.420737,7,35762.00774
1584.614022,7,35762.110611
1607.244692,7,35762.212242
1581.661693,7,35762.31726
1631.658672,7,35762.427844
1601.70765,7,35762.548825
1606.869927,7,35762.656392
1592.956909,7,35762.763362
1613.628917,7,35762.874197
1609.876683,7,35762.981929
1629.264248,7,35763.09071
1594.796472,7,35763.215951
1618.367981,7,35763.328805
1627.946059,7,35763.442645
1585.66628,7,35763.544896
1578.348151,7,35763.656368
1560.689685,7,35764.08827
1600.755713,7,35764.199975
1609.22208,7,35764.34217
1544.969244,7,35764.510617
1610.201467,7,35764.674913
1620.647804,7,35764.856907
1604.396277,7,35764.998055
1629.951952,7,35765.115482
1571.862502,7,35765.235048
1584.348664,7,35765.365452
1585.523292,7,35765.513909
1589.199031,7,35765.638506
1579.901945,7,35765.759139
1622.778391,7,35765.86981
1584.389599,7,35765.985802
1562.329841,7,35766.094283
1612.213591,7,35766.20644
1612.989839,7,35766.322891
1631.174192,7,35766.43593
1597.827489,7,35766.546022
1605.677297,7,35766.652318
1603.961975,7,35766.751977
1583.611943,7,35766.859698
1630.886736,7,35766.965623
1573.511131,7,35767.07455
1607.314413,7,35767.18512
1590.415374,7,35767.306504
1587.696862,7,35767.441597
1615.14685,7,35767.562162
1613.194816,7,35767.702762
1597.578319,7,35767.832151
1604.639177,7,35767.946946
1570.052726,7,35768.062481
1613.313998,7,35768.17512
1620.30443,7,35768.290235
1614.006609,7,35768.421923
1608.522022,7,35768.566725
1614.950345,7,35768.686409
1626.559855,7,35768.797107
1604.001515,7,35768.904027
1576.831164,7,35769.013694
1590.355026,7,35769.133637
1620.474377,7,35769.76127
1618.240898,7,35769.882696
1617.0513,7,35770.002245
1605.456146,7,35770.114182
1607.049023,7,35770.242572
1588.715499,7,35770.394598
1615.322593,7,35770.578785
1615.354021,7,35770.726446
1619.652127,7,35770.862033
1583.218238,7,35771.028092
1632.988348,7,35771.144888
1596.148288,7,35771.251304
1596.022652,7,35771.355218
1599.819003,7,35771.4825
1602.153407,7,35771.59609
1572.675969,7,35771.711477
1541.439096,7,35771.820728
1589.014591,7,35771.934561
1604.912779,7,35772.050311
1602.685079,7,35772.159212
1635.816678,7,35772.265616
1598.865328,7,35772.366878
1615.018934,7,35772.481515
1597.755453,7,35772.591967
1585.667479,7,35772.69655
1572.644199,7,35772.800731
1600.05104,7,35772.905788
1573.78139,7,35773.080211
1587.112834,7,35773.18865
1582.921697,7,35773.293457
1587.067768,7,35773.393988
1607.436364,7,35773.505377
1564.47812,7,35773.624122
1589.390324,7,35773.722935
1614.387515,7,35773.823561
1608.519321,7,35773.927803
1626.696934,7,35774.026887
1626.588981,7,35774.126777
1591.695906,7,35774.269081
1580.427669,7,35774.37398
1593.514064,7,35774.488269
1592.07174,7,35774.594979
1627.485,7,35774.69728
1620.524617,7,35774.80262
1617.879856,7,35774.899333
1619.302869,7,35774.999336
1580.919886,7,35775.094907
1580.295735,7,35775.194403
1618.788686,7,35775.300127
1629.415479,7,35775.402734
1623.244448,7,35775.509669
1593.617008,7,35775.610111
1608.31915,7,35775.711214
1622.706059,7,35775.80015
1581.001039,7,35775.895097
1583.153801,7,35775.990423
1626.632563,7,35776.105675
1581.33963,7,35776.196012
1586.764347,7,35776.292236
1614.247319,7,35776.408796
1558.424423,7,35776.522588
1601.427819,7,35776.64746
1575.433854,7,35776.768033
1597.673141,7,35776.924864
1592.993427,7,35777.072735
1617.476863,7,35777.232891
1624.345703,7,35777.413323
1619.49743,7,35777.588292
1604.803015,7,35777.751393
1579.865157,7,35777.897882
1608.94906,7,35778.029738
1628.312476,7,35778.176708
1600.357678,7,35778.337826
1604.60771,7,35778.484815
1595.327763,7,35778.628616
1609.039777,7,35778.777631
1585.09403,7,35778.907744
1597.503087,7,35779.04048
1615.345487,7,35779.177937
1627.847875,7,35779.338341
1591.416486,7,35779.557519
1622.662562,7,35779.701927
1607.06592,7,35779.834807
1595.360725,7,35779.984929
1602.582982,7,35780.131026
1567.716966,7,35780.267598
1617.250844,7,35780.403241
1584.50415,7,35780.53161
1586.918576,7,35780.655273
1585.705474,7,35780.781782
1617.74963,7,35780.912616
1610.230464,7,35781.016431
1625.873533,7,35781.120077
1581.392215,7,35781.226424
1590.605304,7,35781.3385
1616.318836,7,35781.466952
1609.63341,7,35781.578099
1555.111095,7,35781.692278
1572.305652,7,35781.815936
1573.782643,7,35781.935655
1591.355418,7,35782.400162
1627.186376,7,35782.524999
1584.357525,7,35782.631172
1567.229298,7,35782.738427
1615.952424,7,35782.861663
1607.075941,7,35783.385317
1579.366186,7,35783.507539
1612.761912,7,35783.691085
1566.4779,7,35783.835886
1583.716279,7,35783.964849
1611.578074,7,35784.082326
1600.530038,7,35784.213258
1618.244871,7,35784.342967
1624.882235,7,35784.465322
1604.861239,7,35784.582494
1616.660015,7,35784.708882
1599.704334,7,35784.817851
1589.026941,7,35784.924849
1601.174091,7,35785.04238
1582.750683,7,35785.172799
1579.068577,7,35785.362598
1581.4495,7,35785.526169
1564.528289,7,35785.644172
1628.066361,7,35785.766817
1625.989556,7,35785.877183
1597.16054,7,35785.976698
1628.937459,7,35786.077063
1602.44879,7,35786.175875
1604.889254,7,35786.272806
1613.819378,7,35786.433897
1600.259949,7,35786.569643
1617.848739,7,35786.702265
1620.137568,7,35786.822616
1605.071664,7,35786.924269
1599.399346,7,35787.145382
1614.662805,7,35787.259884
1609.003686,7,35787.370742
1594.81052,7,35787.511047
1606.547749,7,35787.644131
1610.570134,7,35787.758581
1592.61783,7,35787.859512
1625.64691,7,35787.964998
1604.230004,7,35788.060356
1582.371608,7,35788.162075
1600.663155,7,35788.26585
1621.691482,7,35788.374477
1593.239425,7,35788.483277
1587.536121,7,35788.586497
1587.023709,7,35788.695469
1603.445895,7,35788.799277
1575.236674,7,35788.899136
1632.461522,7,35789.004865
1629.79058,7,35789.13153
1608.160503,7,35789.262669
1604.357364,7,35789.404584
1605.746877,7,35789.52389
1586.412958,7,35789.680566
1608.163797,7,35789.869118
1621.213667,7,35790.027478
1610.346483,7,35790.176434
1602.317756,7,35790.297312
1555.225588,7,35790.403008
1581.580909,7,35790.50921
1608.364605,7,35790.603819
1597.391916,7,35790.709841
1622.207975,7,35790.818051
1599.157553,7,35790.922944
1608.679868,7,35791.023396
1615.45085,7,35791.137612
1608.006917,7,35791.241176
1597.823685,7,35791.34283
1608.971529,7,35791.452428
1582.300424,7,35791.568574
1606.718394,7,35791.673752
1613.791373,7,35791.781469
1596.666554,7,35791.888419
